question,temporality,feature,label,mode,model,f1_binary_mean,f1_binary_std,f1_macro_mean,f1_macro_std
5,False,all,depression,Pass,LinearSVC,0.4895238095238096,0.3682156520843584,0.5833621933621933,0.27771851282099125
5,False,all,depression,Pass,LogisticRegression,0.419047619047619,0.3183717076275577,0.5223809523809523,0.21107112641989495
5,False,all,depression,Pass,RandomForestClassifier,0.29333333333333333,0.2890597785157173,0.49696969696969695,0.2049322941340953
5,False,all,depression,Pass,GaussianNB,0.24666666666666667,0.23285665595430638,0.3877777777777778,0.12585509990794774
5,False,all,depression,Pass,KNeighborsClassifier,0.1,0.223606797749979,0.3374281274281274,0.07724234639067605
5,False,all,depression,Pass,SVC,0.08,0.1788854381999832,0.41424242424242425,0.08661314304013623
5,False,all,depression,Pass,HistGradientBoostingClassifier,0.0,0.0,0.3784382284382285,0.023220983789778094
5,False,all,anxiety,selection feature,HistGradientBoostingClassifier,0.6896969696969697,0.05659450923601823,0.34484848484848485,0.028297254618009113
5,False,all,anxiety,selection feature,SVC,0.6311111111111111,0.17540077565040987,0.5193650793650794,0.2302446473463504
5,False,all,anxiety,selection feature,LinearSVC,0.6109523809523809,0.13379596609845035,0.593095238095238,0.07342642514311211
5,False,all,anxiety,selection feature,RandomForestClassifier,0.540952380952381,0.16918505479633805,0.5109523809523809,0.14122680814161487
5,False,all,anxiety,selection feature,LogisticRegression,0.518095238095238,0.16951310827647229,0.5085714285714286,0.12946777499402992
5,False,all,anxiety,selection feature,DecisionTreeClassifier,0.4714285714285714,0.16007367918068202,0.4614285714285714,0.11361908753442003
5,False,all,anxiety,selection feature,GaussianNB,0.4333333333333333,0.11547005383792514,0.45,0.05137011669140815
5,False,all,anxiety,selection feature,KNeighborsClassifier,0.3942857142857143,0.2287053179289445,0.4542857142857143,0.09673525598543116
5,False,all,anxiety,selection feature,GradientBoostingClassifier,0.3942857142857143,0.10719046561316611,0.40428571428571425,0.1162821652280064
5,False,all,anxiety,PCA,HistGradientBoostingClassifier,0.6896969696969697,0.05659450923601823,0.34484848484848485,0.028297254618009113
5,False,all,anxiety,PCA,SVC,0.6896969696969697,0.05659450923601823,0.34484848484848485,0.028297254618009113
5,False,all,anxiety,PCA,LogisticRegression,0.5928571428571429,0.09313146293146642,0.5845238095238094,0.07580819273777599
5,False,all,anxiety,PCA,LinearSVC,0.5585714285714285,0.12801466752697058,0.5769047619047619,0.07928785925884448
5,False,all,anxiety,PCA,RandomForestClassifier,0.5031746031746032,0.12618798040858278,0.4770634920634921,0.18103207657429998
5,False,all,anxiety,PCA,DecisionTreeClassifier,0.4523809523809524,0.13468700594029476,0.46238095238095234,0.11948016657203668
5,False,all,anxiety,PCA,GradientBoostingClassifier,0.43809523809523815,0.12210363242817222,0.4314285714285714,0.10309001416436106
5,False,all,anxiety,PCA,KNeighborsClassifier,0.4238095238095238,0.36900921459160707,0.44603174603174606,0.3340954062671142
5,False,all,anxiety,PCA,GaussianNB,0.32999999999999996,0.32710854467592254,0.4583333333333333,0.1662494778605
5,False,all,anxiety,Pass,HistGradientBoostingClassifier,0.6896969696969697,0.05659450923601823,0.34484848484848485,0.028297254618009113
5,False,all,anxiety,Pass,RandomForestClassifier,0.6433333333333333,0.13924399049470285,0.5966666666666667,0.16463343119386983
5,False,all,anxiety,Pass,SVC,0.6311111111111111,0.17540077565040987,0.5193650793650794,0.2302446473463504
5,False,all,anxiety,Pass,LinearSVC,0.6309523809523809,0.09671474291233285,0.6042857142857143,0.09828676978945972
5,False,all,anxiety,Pass,LogisticRegression,0.5714285714285714,0.1649572197684645,0.5435714285714285,0.1582832000831782
5,False,all,anxiety,Pass,GradientBoostingClassifier,0.5404761904761906,0.1788886072024937,0.5238095238095237,0.18495533259868271
5,False,all,anxiety,Pass,DecisionTreeClassifier,0.5047619047619047,0.18319413392067946,0.4776190476190476,0.12918284954582807
5,False,all,anxiety,Pass,GaussianNB,0.45714285714285713,0.15189655150225312,0.4588095238095238,0.15478845926031246
5,False,all,anxiety,Pass,KNeighborsClassifier,0.44333333333333336,0.33241540277189324,0.5472222222222222,0.2230194034629894
